nCount_RNA,nFeature_RNA,percent.mt,cellType
11066,3103,13.0309054762335,Corneal basal and suprabasal cells
11064,2802,11.4334779464931,Corneal basal and suprabasal cells
8496,2330,10.8992467043314,Limbal superficial  cells
13313,3520,7.0006760309472,Limbal superficial  cells
23164,4622,7.08426869279917,Limbal superficial  cells
13227,3006,10.3727224616315,Corneal wing cells
12957,3383,9.06845720459983,Corneal epithelial superficial cells
7026,2340,15.4141759180188,Limbal superficial  cells
20947,4262,11.7677949109658,Corneal wing cells
13630,3201,9.80924431401321,Corneal basal and suprabasal cells
11661,3190,9.57036274762027,Corneal epithelial superficial cells
12693,3212,9.73765067359962,Corneal basal and suprabasal cells
10091,2950,11.7034981666832,Corneal basal and suprabasal cells
10827,3043,9.28234968135218,Limbal superficial  cells
12644,2987,8.85795634292945,Corneal epithelial superficial cells
9893,2563,11.260487213181,Corneal epithelial superficial cells
12546,3601,6.48015303682449,Limbal superficial  cells
8723,2014,9.83606557377049,Basal conjuctiva epithelium
7658,2266,14.9908592321755,Corneal basal and suprabasal cells
11340,2544,9.71781305114638,Basal conjuctiva epithelium
11685,3104,10.6974753958066,Corneal epithelial superficial cells
9912,2703,13.1759483454399,Corneal epithelial superficial cells
12540,2871,9.33014354066986,Superficial conjunctiva epithelium
3566,1458,4.45877734155917,Corneal stroma keratocytes
9516,2786,9.1109709962169,Corneal basal and suprabasal cells
11620,3217,9.26850258175559,Corneal basal and suprabasal cells
29264,4148,10.3950246036085,Transit amplifying cells
8295,2510,5.14767932489451,Corneal stroma keratocytes
7206,2208,5.55092978073827,Limbal fibroblasts
11892,3139,7.86242852337706,Limbal superficial  cells
11748,2954,10.7848144364998,Corneal wing cells
16047,3388,8.72437215678943,Corneal basal and suprabasal cells
10571,2558,6.32863494465992,Basal conjuctiva epithelium
10058,2523,11.6325313183535,Basal conjuctiva epithelium
11615,3154,12.397761515282,Corneal basal and suprabasal cells
24799,3945,8.83503367071253,Basal conjuctiva epithelium
11126,2923,9.25759482293726,Corneal wing cells
11347,2806,4.67083810698863,Immune cells I
14863,3520,9.25788871694813,Corneal wing cells
11411,2955,13.2153185522741,Superficial conjunctiva epithelium
6574,1970,13.6902951019166,Basal conjuctiva epithelium
13672,3057,7.56290228203628,Corneal basal and suprabasal cells
9244,2289,12.6460406750325,Transit amplifying cells
10416,3033,7.76689708141321,Limbal superficial  cells
9942,2678,8.95192114262724,Corneal wing cells
10733,3101,9.71769309605888,Limbal superficial  cells
14793,3285,11.0254850267018,Corneal wing cells
8813,2351,10.6660615000567,Basal conjuctiva epithelium
12845,3297,9.50564421954068,Corneal wing cells
12056,3203,9.24021234240212,Limbal superficial  cells
7693,1838,7.61731444170025,Transit amplifying cells
6426,2045,14.9393090569561,Basal conjuctiva epithelium
6649,2374,15.9272070988119,Superficial conjunctiva epithelium
19425,3533,8.76190476190476,Quiescent LSCs
8100,1551,4.64197530864198,Immune cells I
3298,1598,2.33474833232262,Corneal stroma keratocytes
10916,2932,9.783803591059,Basal conjuctiva epithelium
24161,4431,11.0881172136915,Corneal basal and suprabasal cells
17180,3419,8.9580908032596,Corneal wing cells
47362,5935,9.0600059119125,Melanocytes
9365,2292,11.2546716497597,Superficial conjunctiva epithelium
7559,2141,5.26524672575738,Corneal stroma keratocytes
3960,1121,23.3080808080808,Transit amplifying cells
3647,1618,24.8149163696189,Basal conjuctiva epithelium
8656,2377,10.9519408502773,Transit amplifying cells
5726,1488,4.73279776458261,Immune cells I
10446,2755,9.70706490522688,Corneal wing cells
6134,1095,2.65731985653733,Corneal stroma keratocytes
11580,2729,13.3246977547496,Basal conjuctiva epithelium
9430,2550,12.0784729586426,Corneal wing cells
33175,4748,10.1672946495855,Basal conjuctiva epithelium
9377,2685,9.82190466033913,Corneal basal and suprabasal cells
5400,2299,11.8148148148148,Superficial conjunctiva epithelium
7985,2128,12.7363807138384,Superficial conjunctiva epithelium
31022,5465,16.0273354393656,Superficial conjunctiva epithelium
10756,2431,9.69691335068799,Transit amplifying cells
11465,2910,9.69036197121675,Superficial conjunctiva epithelium
8524,2186,20.5302674800563,Transit amplifying cells
10125,2367,8.84938271604938,Transit amplifying cells
2615,1047,7.80114722753346,Corneal stroma keratocytes
11483,3007,13.2805016110772,Limbal superficial  cells
14888,3241,6.8511552928533,Transit amplifying cells
5102,1538,6.76205409643277,Corneal stroma keratocytes
12522,3505,5.15093435553426,Limbal superficial  cells
4909,1626,24.3023018944795,Limbal superficial  cells
4615,1594,6.84723726977248,Corneal stroma keratocytes
9225,2269,3.51219512195122,Corneal stroma keratocytes
9673,2585,10.1209552362245,Corneal epithelial superficial cells
14465,3489,10.2938126512271,Superficial conjunctiva epithelium
9312,2492,9.45017182130584,Modulated corneal endothelial cells
22241,4824,6.75329346702037,Limbal superficial  cells
10847,2532,15.4236194339449,Basal conjuctiva epithelium
6013,1732,9.91185764177615,Basal conjuctiva epithelium
10249,2611,12.4109669236023,Corneal basal and suprabasal cells
24856,3772,10.6050852912778,Corneal wing cells
8137,2321,13.0760722625046,Corneal basal and suprabasal cells
7622,1873,7.3340330621884,Transit amplifying cells
7901,2198,15.6182761675737,Corneal stroma keratocytes
8964,2677,13.074520303436,Corneal basal and suprabasal cells
13244,2917,10.3669586227726,Basal conjuctiva epithelium
12129,3002,14.8734438123506,Corneal epithelial superficial cells
11775,2503,6.96390658174098,Transit amplifying cells
6943,1644,9.08829036439579,Transit amplifying cells
11348,2368,7.87804018329221,Basal conjuctiva epithelium
11451,2768,11.6321718627194,Corneal basal and suprabasal cells
14185,3265,8.53013746915756,Superficial conjunctiva epithelium
2444,1077,19.6808510638298,Superficial conjunctiva epithelium
12367,2919,8.54693943559473,Basal conjuctiva epithelium
10638,3029,9.54126715548035,Corneal basal and suprabasal cells
11468,2937,10.7429368678061,Corneal basal and suprabasal cells
7499,2334,7.29430590745433,Corneal epithelial superficial cells
26202,4978,6.7094114953057,Conjunctival endothelium
7774,2004,7.7051710830975,Limbal fibroblasts
10988,2581,13.5420458682199,Basal conjuctiva epithelium
14859,3219,7.34235143683963,Corneal wing cells
5804,2028,8.82150241212956,Superficial conjunctiva epithelium
5723,2327,15.2717106412721,Basal conjuctiva epithelium
10795,2423,9.93978693839741,Basal conjuctiva epithelium
17722,3724,12.0641011172554,Superficial conjunctiva epithelium
10488,2938,8.27612509534706,Limbal superficial  cells
8619,1955,9.67629655412461,Basal conjuctiva epithelium
8754,2426,11.8802832990633,Corneal epithelial superficial cells
16247,3294,7.10900473933649,Transit amplifying cells
12464,3103,9.27471116816431,Corneal wing cells
10494,2612,10.5202973127501,Corneal basal and suprabasal cells
11518,2368,15.4193436360479,Basal conjuctiva epithelium
10816,2721,10.9005177514793,Corneal basal and suprabasal cells
16400,3653,12.4329268292683,Limbal superficial  cells
4924,1533,5.70674248578392,Corneal stroma keratocytes
3070,1196,4.20195439739414,Immune cells II
4288,1580,23.9272388059701,Superficial conjunctiva epithelium
11259,2872,7.63833377742251,Corneal wing cells
2818,1304,3.51312987934705,Limbal stroma
15143,3202,9.0404807501816,Corneal wing cells
2301,1005,13.1247283789657,Transit amplifying cells
23507,4851,7.86999617135321,Limbal superficial  cells
13185,3424,11.611679939325,Limbal superficial  cells
28179,4221,7.30685971822989,Basal conjuctiva epithelium
9429,2123,19.0900413617563,Basal conjuctiva epithelium
9086,2468,9.64120625137574,Corneal basal and suprabasal cells
9200,2606,14.75,Corneal basal and suprabasal cells
12491,3070,11.2480986310143,Corneal wing cells
3770,1455,5.91511936339523,Corneal stroma keratocytes
10594,2729,8.37266377194638,Corneal wing cells
4152,1239,3.58863198458574,Corneal stroma keratocytes
17491,3184,7.14081527642788,Basal conjuctiva epithelium
9329,2755,13.2061314181584,Corneal basal and suprabasal cells
11256,3168,19.0831556503198,Corneal epithelial superficial cells
22552,4267,11.3293721177723,Basal conjuctiva epithelium
24771,4635,10.0238181744782,Corneal basal and suprabasal cells
11171,2807,9.52466207143497,Basal conjuctiva epithelium
17941,3214,9.2859929769801,Basal conjuctiva epithelium
9395,2429,9.46248004257584,Corneal basal and suprabasal cells
12161,3378,10.6241263054025,Limbal superficial  cells
6850,2763,8.35036496350365,Limbal fibroblasts
11564,2935,9.81494292632307,Corneal basal and suprabasal cells
9012,2342,6.84642698624057,Basal conjuctiva epithelium
7624,1967,16.3824763903463,Basal conjuctiva epithelium
9968,2538,9.01886035313002,Transit amplifying cells
5683,1682,5.01495688896709,Limbal fibroblasts
9708,2590,9.48702101359703,Basal conjuctiva epithelium
5147,2036,13.6195842238197,Basal conjuctiva epithelium
15982,3377,8.34063321236391,Corneal wing cells
11493,3123,5.62081266858088,Limbal superficial  cells
20778,3956,10.8431995379729,Limbal Niche
6180,1906,19.1423948220065,Corneal epithelial superficial cells
9770,2897,12.1392016376663,Corneal basal and suprabasal cells
19314,3332,9.13844879362121,Basal conjuctiva epithelium
23893,4198,11.6059096806596,Superficial conjunctiva epithelium
10939,3227,9.08675381661944,Limbal superficial  cells
6512,1772,4.00798525798526,Corneal stroma keratocytes
5544,1705,5.44733044733045,Limbal fibroblasts
3859,1387,13.6304742161182,Superficial conjunctiva epithelium
4894,1471,5.94605639558643,Modulated corneal endothelial cells
8939,2232,10.5604653764403,Basal conjuctiva epithelium
2817,1104,7.3482428115016,Corneal stroma keratocytes
7116,2115,4.84822934232715,Corneal stroma keratocytes
10566,2356,8.80181714934696,Transit amplifying cells
10968,2837,4.9690007293946,Corneal stroma keratocytes
9649,2500,11.7525132138045,Corneal epithelial superficial cells
20520,3570,10.682261208577,Basal conjuctiva epithelium
8687,2034,9.09404857833544,Transit amplifying cells
10691,3024,18.7634458890656,Corneal basal and suprabasal cells
10058,2603,9.76337243984888,Corneal basal and suprabasal cells
4028,1256,17.4776564051639,Limbal fibroblasts
11783,2856,10.6679113977765,Corneal epithelial superficial cells
17181,3809,10.5465339619347,Superficial conjunctiva epithelium
28269,4994,10.1772259365383,Basal conjuctiva epithelium
7923,2083,19.639025621608,Basal conjuctiva epithelium
4914,1700,8.87260887260887,Conjunctival endothelium
11386,2847,9.9947303706306,Corneal basal and suprabasal cells
3356,1135,5.87008343265793,Modulated corneal endothelial cells
14870,3426,12.2192333557498,Superficial conjunctiva epithelium
6441,1954,6.52072659524918,Quiescent LSCs
14665,3473,6.85987043982271,Superficial conjunctiva epithelium
16246,3617,9.8178013049366,Corneal basal and suprabasal cells
10170,2578,11.2684365781711,Corneal epithelial superficial cells
4782,1638,8.34378920953576,Corneal stroma keratocytes
18058,3164,8.33979399712039,Basal conjuctiva epithelium
14841,2999,8.79320800485143,Transit amplifying cells
10907,2625,13.0650041257908,Corneal wing cells
11519,3058,8.16043059293341,Corneal basal and suprabasal cells
10494,2841,8.77644368210406,Corneal wing cells
3472,1618,10.6854838709677,Conjunctival endothelium
12180,2748,14.1954022988506,Corneal basal and suprabasal cells
6637,2618,16.2121440409824,Corneal basal and suprabasal cells
14810,3874,8.07562457798785,Limbal superficial  cells
10510,2921,13.3016175071361,Corneal basal and suprabasal cells
11366,3074,10.2410698574696,Corneal epithelial superficial cells
14862,3449,16.6464809581483,Superficial conjunctiva epithelium
4875,2022,15.0769230769231,Basal conjuctiva epithelium
8442,1195,7.13101160862355,Immune cells II
3119,1348,11.7665918563642,Corneal wing cells
19393,4004,9.33326458000309,Corneal basal and suprabasal cells
10951,2232,9.56077070587161,Basal conjuctiva epithelium
10290,2904,6.58892128279883,Superficial conjunctiva epithelium
12052,3002,9.83239296382343,Corneal wing cells
23617,4267,19.0794766481772,Conjunctival endothelium
11334,2770,10.0935239103582,Corneal epithelial superficial cells
8074,1931,12.4721327718603,Basal conjuctiva epithelium
25190,4479,8.48352520841604,Superficial conjunctiva epithelium
40400,5652,9.24752475247525,Superficial conjunctiva epithelium
25590,4807,9.70300898788589,Superficial conjunctiva epithelium
10075,2200,12.1488833746898,Basal conjuctiva epithelium
9308,2566,7.16587881392351,Limbal fibroblasts
11857,2861,8.45070422535211,Basal conjuctiva epithelium
9268,2666,12.3651273198101,Corneal basal and suprabasal cells
5566,1814,4.04240028745958,Corneal stroma keratocytes
11088,2970,9.54184704184704,Corneal wing cells
9621,2181,8.32553788587465,Transit amplifying cells
2254,1020,4.08163265306122,Limbal fibroblasts
3426,1233,16.6666666666667,Melanocytes
43243,5880,14.6150822098374,Limbal Niche
10860,2824,11.6482504604052,Corneal basal and suprabasal cells
19762,3890,12.7821070741828,Basal conjuctiva epithelium
23512,3851,7.77475331745492,Transit amplifying cells
26535,4430,10.4201997361975,Corneal wing cells
13795,2785,12.1638274737224,Basal conjuctiva epithelium
11040,2460,8.11594202898551,Transit amplifying cells
8839,2443,12.7955651091752,Corneal basal and suprabasal cells
7771,1745,9.03358641101531,Transit amplifying cells
5130,1819,19.7270955165692,Limbal Niche
8394,2026,7.31474862997379,Transit amplifying cells
15545,3454,8.16982952717916,Corneal wing cells
15012,3455,10.5915267785771,Superficial conjunctiva epithelium
10791,2697,10.2307478454267,Corneal basal and suprabasal cells
9764,2514,10.1802539942646,Corneal epithelial superficial cells
18967,3912,6.89091580112828,Conjunctival endothelium
22530,4850,4.04793608521971,Limbal superficial  cells
9366,2626,6.45953448644032,Superficial conjunctiva epithelium
3284,1209,6.1510353227771,Corneal blood vessels
9731,2413,7.316822525948,Corneal wing cells
13658,3008,8.44926050666276,Limbal Niche
11444,3000,10.6169171618315,Corneal wing cells
11684,2624,6.35912358781239,Transit amplifying cells
9507,2789,9.52982013253392,Corneal epithelial superficial cells
11370,2260,9.06772207563764,Quiescent LSCs
10812,2546,10.6363300036996,Corneal wing cells
10316,2735,8.18146568437379,Corneal epithelial superficial cells
33667,5725,12.0266135978852,Superficial conjunctiva epithelium
32671,5183,10.5475804230051,Corneal wing cells
10270,2915,9.53261927945472,Corneal wing cells
4529,1758,6.0940604990064,Conjunctival endothelium
10441,2693,7.87280911790058,Corneal epithelial superficial cells
9899,2965,12.0416203656935,Corneal basal and suprabasal cells
10618,2430,6.85628178564701,Basal conjuctiva epithelium
12251,3407,11.1256223981716,Corneal basal and suprabasal cells
8365,2332,7.99760908547519,Transit amplifying cells
10803,2776,9.29371470887716,Basal conjuctiva epithelium
2499,1208,8.28331332533013,Conjunctival endothelium
10967,2825,12.5011397829853,Corneal basal and suprabasal cells
10351,2609,12.6074775384021,Corneal wing cells
9981,3036,12.4035667768761,Limbal superficial  cells
10501,2951,10.970383772974,Corneal basal and suprabasal cells
10963,2487,9.404360120405,Basal conjuctiva epithelium
15253,3476,8.10332393627483,Basal conjuctiva epithelium
6320,1790,5.88607594936709,Corneal stroma
16179,3078,10.2787564126337,Transit amplifying cells
9393,2663,11.7747258596827,Corneal basal and suprabasal cells
9447,3210,11.2204932782894,Corneal basal and suprabasal cells
10329,2786,11.7629973860006,Corneal epithelial superficial cells
4876,1674,12.1410992616899,Corneal epithelial superficial cells
14556,3600,9.9615278922781,Corneal basal and suprabasal cells
2416,1079,6.62251655629139,Limbal Niche
24785,4914,15.1099455315715,Conjunctival endothelium
